Material Name,Material Code,Item Category,Item Group,UOM
CHANGE OVER SWITCHES PANEL 2,CHANGE OVER SWITCHES PANEL 2,INDIGENOUS,PROJECT MATERIALS,NOS
CHECK VALVE 2 INCH WITH FLANGES(SUPRE FREEZE),CHECK VALVE 2 INCH WITH FLANGES(SUPRE FREEZE),INDIGENOUS,PROJECT MATERIALS,NOS
CHEINEL 12FEET,CHEINEL 12FEET,INDIGENOUS,PROJECT MATERIALS,NOS
CHEMICAL TILES ADHESIVE (N.S.A DUBORID),CHEMICAL TILES ADHESIVE (N.S.A DUBORID),INDIGENOUS,PROJECT MATERIALS,BAGS
CHEQUERED PLATE - 5 MM THICK,CHEQUERED PLATE - 5 MM THICK,INDIGENOUS,PROJECT MATERIALS,KGS
CHEVRON AMERICAN WALNUT ( 18.18 SFT BOX ),CHEVRON AMERICAN WALNUT ( 18.18 SFT BOX ),INDIGENOUS,PROJECT MATERIALS,SFT
"CHILL ROOM PUF PANEL 4X4X3.3 MTRS,","CHILL ROOM PUF PANEL 4X4X3.3 MTRS,",INDIGENOUS,PROJECT MATERIALS,Set
CHILL ROOM UNIT,CHILL ROOM UNIT,INDIGENOUS,PROJECT MATERIALS,NOS
CHINA PINGLE MAKE ROLLER MILL MOTOR PULLEY,CHINA PINGLE MAKE ROLLER MILL MOTOR PULLEY,INDIGENOUS,PROJECT MATERIALS,NOS
CHOPIN SIZE:1825X765,CHOPIN SIZE:1825X765,INDIGENOUS,PROJECT MATERIALS,NOS
CKA2-EXTRACTOR,CKA2-EXTRACTOR,INDIGENOUS,PROJECT MATERIALS,NOS
CKG INDUCTION GLASS CERAMIC COOKTOP,CKG INDUCTION GLASS CERAMIC COOKTOP,INDIGENOUS,PROJECT MATERIALS,NOS
CLADDING -RED LAVA,CLADDING -RED LAVA,INDIGENOUS,PROJECT MATERIALS,SFT
CLC LIGHT WEIGHT BRICKS 600MMX200MMX150MM,CLC LIGHT WEIGHT BRICKS 600MMX200MMX150MM,INDIGENOUS,PROJECT MATERIALS,NOS
CLEAR ACRYLIC SHEET 4X3X6 MM,CLEAR ACRYLIC SHEET 4X3X6 MM,INDIGENOUS,PROJECT MATERIALS,NOS
CLEAR ACRYLIC SHEET 4X4X6 MM,CLEAR ACRYLIC SHEET 4X4X6 MM,INDIGENOUS,PROJECT MATERIALS,NOS
CLEAR ACRYLIC SHEET 5X3X6 MM,CLEAR ACRYLIC SHEET 5X3X6 MM,INDIGENOUS,PROJECT MATERIALS,NOS
CLEAR ACRYLIC SHEET 6X3X6 MM,CLEAR ACRYLIC SHEET 6X3X6 MM,INDIGENOUS,PROJECT MATERIALS,NOS
CLEARONE-EEXTENSION ANTENNA KIT -100 FT RG8 CABLES-910-6005-332,CLEARONE-EEXTENSION ANTENNA KIT -100 FT RG8 CABLES-910-6005-332,INDIGENOUS,PROJECT MATERIALS,NOS
Cleave Tread 400 Circle Side Table 400 Dia x 500 HMetal-Black nickel antique wrinkledStone - Zura tr,Cleave Tread 400 Circle Side Table 400 Dia x 500 HMetal-Black nickel antique wrinkledStone - Zura tr,INDIGENOUS,PROJECT MATERIALS,NOS
COATED METAL GALVALUME BGL PROFILE RIDGE 0.5MM THICK X 1080MM,COATED METAL GALVALUME BGL PROFILE RIDGE 0.5MM THICK X 1080MM,INDIGENOUS,PROJECT MATERIALS,KGS
COATED METAL GALVALUME BGL PROFILE SHEET CRIMP SHEET 0.5MM THICK X 1080MM,COATED METAL GALVALUME BGL PROFILE SHEET CRIMP SHEET 0.5MM THICK X 1080MM,INDIGENOUS,PROJECT MATERIALS,KGS
COATED METAL GALVALUME BGL PROFILE SHEETS 0.5MM THICK X 1080MM,COATED METAL GALVALUME BGL PROFILE SHEETS 0.5MM THICK X 1080MM,INDIGENOUS,PROJECT MATERIALS,KGS
COATED METAL GALVALUME SHEET PPGL ACCESSORIES 0.5MM THICK,COATED METAL GALVALUME SHEET PPGL ACCESSORIES 0.5MM THICK,INDIGENOUS,PROJECT MATERIALS,KGS
COATED METAL GALVALUME SHEET PPGL PROFILE SHEET 0.5MM THICK X 1080MM,COATED METAL GALVALUME SHEET PPGL PROFILE SHEET 0.5MM THICK X 1080MM,INDIGENOUS,PROJECT MATERIALS,KGS
COCKROACH TRAP 6 X 6 - CHILY,COCKROACH TRAP 6 X 6 - CHILY,INDIGENOUS,PROJECT MATERIALS,NOS
COFFEE TABLE 4FT x 2FT COFFEE TABLE WITH PU PAINT FINISH AND VENEER FINISH AS APPROVED,COFFEE TABLE 4FT x 2FT COFFEE TABLE WITH PU PAINT FINISH AND VENEER FINISH AS APPROVED,INDIGENOUS,PROJECT MATERIALS,NOS
COFFEE TABLE 750 DIA X 425 HT METAL FINISH TABLE AS PER IMAGE,COFFEE TABLE 750 DIA X 425 HT METAL FINISH TABLE AS PER IMAGE,INDIGENOUS,PROJECT MATERIALS,NOS
COFFEE TABLE DIA 914 X HT 406MM TOP IN STONE WITH METAL LEGS,COFFEE TABLE DIA 914 X HT 406MM TOP IN STONE WITH METAL LEGS,INDIGENOUS,PROJECT MATERIALS,NOS
COLECCION ALEXANDRA RECLINER SET OF 4 AS IN PICTURE FOR A SIZE OF,COLECCION ALEXANDRA RECLINER SET OF 4 AS IN PICTURE FOR A SIZE OF,INDIGENOUS,PROJECT MATERIALS,NOS
COLECCION ALEXANDRA RECLINER SET OF 5 AS IN PICTURE FOR A SIZE OF,COLECCION ALEXANDRA RECLINER SET OF 5 AS IN PICTURE FOR A SIZE OF,INDIGENOUS,PROJECT MATERIALS,NOS
COLLAPSABLE CONVEYOR,COLLAPSABLE CONVEYOR,INDIGENOUS,PROJECT MATERIALS,NOS
COLOUR COATED GALVALUME PPGL TRAPEZOIDAL ROOFING SHEET 0.5MM TCT,COLOUR COATED GALVALUME PPGL TRAPEZOIDAL ROOFING SHEET 0.5MM TCT,INDIGENOUS,PROJECT MATERIALS,KGS
COLOUR COATED SHEET,COLOUR COATED SHEET,INDIGENOUS,PROJECT MATERIALS,Rft
COMMERCIAL MARBLE,COMMERCIAL MARBLE,INDIGENOUS,PROJECT MATERIALS,SFT
COMPOUND WALL MS-GRILL,COMPOUND WALL MS-GRILL,INDIGENOUS,PROJECT MATERIALS,KGS
COMPRESSOR 3-4 FOR SOXTHERM WITH SUPPORT FRAME 230VAC PART NO.13-0010,COMPRESSOR 3-4 FOR SOXTHERM WITH SUPPORT FRAME 230VAC PART NO.13-0010,IMPORTED,PROJECT MATERIALS,NOS
COMPUTER PATCH CABLE 1 MTR.,COMPUTER PATCH CABLE 1 MTR.,INDIGENOUS,PROJECT MATERIALS,NOS
CON. BOLT,CON. BOLT,INDIGENOUS,PROJECT MATERIALS,NOS
CONCEALED LIGHT FIXING,CONCEALED LIGHT FIXING,INDIGENOUS,PROJECT MATERIALS,NOS
CONCRETE WALL LIGHT,CONCRETE WALL LIGHT,INDIGENOUS,PROJECT MATERIALS,NOS
CONDITIONING MIXER - KX-3025 I (SUS 304),CONDITIONING MIXER - KX-3025 I (SUS 304),IMPORTED,PROJECT MATERIALS,NOS
CONDITIONING MIXER - KX-3025 II (SUS 304),CONDITIONING MIXER - KX-3025 II (SUS 304),IMPORTED,PROJECT MATERIALS,NOS
CONDITIONING MIXER - KX-3025 III (SUS 304),CONDITIONING MIXER - KX-3025 III (SUS 304),IMPORTED,PROJECT MATERIALS,NOS
CONDITIONING MIXER - KX-3030 I (SUS 304),CONDITIONING MIXER - KX-3030 I (SUS 304),IMPORTED,PROJECT MATERIALS,NOS
CONDITIONING MIXER - KX-3030 II (SUS 304),CONDITIONING MIXER - KX-3030 II (SUS 304),IMPORTED,PROJECT MATERIALS,NOS
CONDITIONING MIXER - KX-3030 III (SUS 304),CONDITIONING MIXER - KX-3030 III (SUS 304),IMPORTED,PROJECT MATERIALS,NOS
CONDITIONING MIXER - KX-4633DF (SUS 304),CONDITIONING MIXER - KX-4633DF (SUS 304),IMPORTED,PROJECT MATERIALS,NOS
CONDITIONING MIXER KX-4730,CONDITIONING MIXER KX-4730,IMPORTED,PROJECT MATERIALS,NOS
CONDITIONING MIXER KX-8030,CONDITIONING MIXER KX-8030,IMPORTED,PROJECT MATERIALS,NOS
CONFERENCE TABLE 3150W*1200D*750HT,CONFERENCE TABLE 3150W*1200D*750HT,INDIGENOUS,PROJECT MATERIALS,NOS
CONNECTION PIPE 1 Â¼â€,CONNECTION PIPE 1 Â¼â€,INDIGENOUS,PROJECT MATERIALS,NOS
CONNECTOR - 20 WAY,CONNECTOR - 20 WAY,INDIGENOUS,PROJECT MATERIALS,NOS
CONSEALED DIVERTOR,CONSEALED DIVERTOR,INDIGENOUS,PROJECT MATERIALS,NOS
CONSEALED FLUSH TANK,CONSEALED FLUSH TANK,INDIGENOUS,PROJECT MATERIALS,NOS
CONSEALED HANDLE,CONSEALED HANDLE,INDIGENOUS,PROJECT MATERIALS,NOS
CONTACTOR-A210-30 WITH AUX 1NO+1NC/230V/ABB,CONTACTOR-A210-30 WITH AUX 1NO+1NC/230V/ABB,INDIGENOUS,PROJECT MATERIALS,NOS
CONTACTOR-A210-30/230V/2NO+2NC/ABB,CONTACTOR-A210-30/230V/2NO+2NC/ABB,INDIGENOUS,PROJECT MATERIALS,NOS
CONTROL PANEL WITH STICKERING DEVELOPMENT,CONTROL PANEL WITH STICKERING DEVELOPMENT,INDIGENOUS,PROJECT MATERIALS,NOS
CONTROL PCB SEALING M/C,CONTROL PCB SEALING M/C,INDIGENOUS,PROJECT MATERIALS,NOS
CONTROL4 C4-CORE3 CORE 3 CONTROLLER,CONTROL4 C4-CORE3 CORE 3 CONTROLLER,INDIGENOUS,PROJECT MATERIALS,NOS
"CONTROL4 C4-KNX-4UI UNIVERSAL INTERFACE, 4-FOLD, FM","CONTROL4 C4-KNX-4UI UNIVERSAL INTERFACE, 4-FOLD, FM",INDIGENOUS,PROJECT MATERIALS,NOS
CONTROL4 C4-KNX-MPD-ST PRESENCE DETECTOR MINI FM (STUDIO WHITE),CONTROL4 C4-KNX-MPD-ST PRESENCE DETECTOR MINI FM (STUDIO WHITE),INDIGENOUS,PROJECT MATERIALS,NOS
CONTROL4 SWITCH ACTUATOR C4-KNX-4SW16A,CONTROL4 SWITCH ACTUATOR C4-KNX-4SW16A,INDIGENOUS,PROJECT MATERIALS,NOS
CONTROL4-IN-WALL TOUCH SCREEN BACK BOX (METAL),CONTROL4-IN-WALL TOUCH SCREEN BACK BOX (METAL),INDIGENOUS,PROJECT MATERIALS,NOS
CONTROLLING AND DOCUMENTATION SOFTWARE SOXTHERN MANAGER SX PC PART NO.13-0012,CONTROLLING AND DOCUMENTATION SOFTWARE SOXTHERN MANAGER SX PC PART NO.13-0012,IMPORTED,PROJECT MATERIALS,NOS
CONVECTION COOLER CC-07A,CONVECTION COOLER CC-07A,IMPORTED,PROJECT MATERIALS,NOS
CONVENTION COOLER CC-10A,CONVENTION COOLER CC-10A,IMPORTED,PROJECT MATERIALS,NOS
COOL AUTOMATION COOLMASTERNET-KNX UNIVERSAL VRF/VRV HVAC SYSTEM WITH INTEGRATED KNX MODULE,COOL AUTOMATION COOLMASTERNET-KNX UNIVERSAL VRF/VRV HVAC SYSTEM WITH INTEGRATED KNX MODULE,INDIGENOUS,PROJECT MATERIALS,NOS
COPPER ARMOUD CABLE 10 SQ MM X 4 CORE-P,COPPER ARMOUD CABLE 10 SQ MM X 4 CORE-P,INDIGENOUS,PROJECT MATERIALS,MTRS
COPPER ARMOUD CABLE 6 SQ MM X 4 CORE,COPPER ARMOUD CABLE 6 SQ MM X 4 CORE,INDIGENOUS,PROJECT MATERIALS,MTRS
COPPER FLEXIBLE CABLE 1.5 SQMM X 10 CORE,COPPER FLEXIBLE CABLE 1.5 SQMM X 10 CORE,INDIGENOUS,PROJECT MATERIALS,MTRS
COPPER FLEXIBLE CABLE 1.5 SQMM X 3 CORE,COPPER FLEXIBLE CABLE 1.5 SQMM X 3 CORE,INDIGENOUS,PROJECT MATERIALS,MTRS
COPPER WIRE 0 GAUGE,COPPER WIRE 0 GAUGE,INDIGENOUS,PROJECT MATERIALS,KGS
CORNER FLASHING- OFF WHITE - L-2.50 MTR XÂ  0.50 THICK,CORNER FLASHING- OFF WHITE - L-2.50 MTR XÂ  0.50 THICK,INDIGENOUS,PROJECT MATERIALS,NOS
CORNER FLASHINGS,CORNER FLASHINGS,INDIGENOUS,PROJECT MATERIALS,MTRS
CORNER FLASHINGS FOR GALVALUME SHEETS 0.50 MM THICK X 1.80 MTR LENGTH,CORNER FLASHINGS FOR GALVALUME SHEETS 0.50 MM THICK X 1.80 MTR LENGTH,INDIGENOUS,PROJECT MATERIALS,NOS
CORNER FLASHINGS FOR GALVALUME SHEETS 0.50 MM THICK X 2.50 MTR LENGTH,CORNER FLASHINGS FOR GALVALUME SHEETS 0.50 MM THICK X 2.50 MTR LENGTH,INDIGENOUS,PROJECT MATERIALS,NOS
CORNER TRIMS O/W (DRW),CORNER TRIMS O/W (DRW),INDIGENOUS,PROJECT MATERIALS,NOS
CORNER TRIMS O/W PPGL SHEET 0.5MM THICK X 2.0MTRS LENGTH X 585MM WIDTH,CORNER TRIMS O/W PPGL SHEET 0.5MM THICK X 2.0MTRS LENGTH X 585MM WIDTH,INDIGENOUS,PROJECT MATERIALS,NOS
COUPLING UPVC GREY (SOCKET SCH 80),COUPLING UPVC GREY (SOCKET SCH 80),INDIGENOUS,PROJECT MATERIALS,NOS
COUPPLER 25 MM,COUPPLER 25 MM,INDIGENOUS,PROJECT MATERIALS,Box
COURTYARD GLASS RAILING WITH 12MM THK TOUGHENED GLASS AND 40MM DIA,COURTYARD GLASS RAILING WITH 12MM THK TOUGHENED GLASS AND 40MM DIA,INDIGENOUS,PROJECT MATERIALS,Rft
CPVC BALL VALVE 3/4 INCH,CPVC BALL VALVE 3/4 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
CPVC BUTTERFLY VALVE 4 INCH,CPVC BUTTERFLY VALVE 4 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
CPVC CHOLLOR / SOCKETS 4 INCH,CPVC CHOLLOR / SOCKETS 4 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
CPVC ELBOW 3/4 INCH,CPVC ELBOW 3/4 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
CPVC ELBOW 4 INCH,CPVC ELBOW 4 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
CPVC FLANGE 4 INCH,CPVC FLANGE 4 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
CPVC PIPE 1.5Â  INCH,CPVC PIPE 1.5Â  INCH,INDIGENOUS,PROJECT MATERIALS,NOS
CPVC PIPE 3/4 INCH,CPVC PIPE 3/4 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
CPVC PIPE 3/4 INCH 10 FT,CPVC PIPE 3/4 INCH 10 FT,INDIGENOUS,PROJECT MATERIALS,NOS
CPVC PIPE 4 INCH,CPVC PIPE 4 INCH,INDIGENOUS,PROJECT MATERIALS,MTRS
CPVC PIPES - 3/4 INCH,CPVC PIPES - 3/4 INCH,INDIGENOUS,PROJECT MATERIALS,MTRS
CPVC REDUCER BUSHING 4 INCH - 3/4 INCH,CPVC REDUCER BUSHING 4 INCH - 3/4 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
CPVC SOCKET 1.5 INCH,CPVC SOCKET 1.5 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
CPVC SOCKET 3/4 INCH,CPVC SOCKET 3/4 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
CPVC T JOINT 1.5 INCH,CPVC T JOINT 1.5 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
CPVC T-JOINT 4 INCH,CPVC T-JOINT 4 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
CROMA - GREY WOVEN VINYL,CROMA - GREY WOVEN VINYL,INDIGENOUS,PROJECT MATERIALS,SFT
CROMA - BROWN WOVEN VINYL,CROMA - BROWN WOVEN VINYL,INDIGENOUS,PROJECT MATERIALS,SFT
CROMPTON SELF PRIMING MUD PUMP 2 HP,CROMPTON SELF PRIMING MUD PUMP 2 HP,INDIGENOUS,PROJECT MATERIALS,NOS
CRUMBLER CM-640D,CRUMBLER CM-640D,IMPORTED,PROJECT MATERIALS,NOS
CT COIL 20/5 AMPS,CT COIL 20/5 AMPS,INDIGENOUS,PROJECT MATERIALS,NOS
CT COIL 30/5 AMPS,CT COIL 30/5 AMPS,INDIGENOUS,PROJECT MATERIALS,NOS
CT OPERATED KWH DIGITAL METER,CT OPERATED KWH DIGITAL METER,INDIGENOUS,PROJECT MATERIALS,NOS
CUDDPAH STONE SINKS,CUDDPAH STONE SINKS,INDIGENOUS,PROJECT MATERIALS,NOS
CUP 027 B 1100 - DANFOSS,CUP 027 B 1100 - DANFOSS,INDIGENOUS,PROJECT MATERIALS,NOS
CUPBOARED HANDLE 160MM,CUPBOARED HANDLE 160MM,INDIGENOUS,PROJECT MATERIALS,NOS
CUPBOARED HANDLE 96MM,CUPBOARED HANDLE 96MM,INDIGENOUS,PROJECT MATERIALS,NOS
CUPBOARED MAGNET,CUPBOARED MAGNET,INDIGENOUS,PROJECT MATERIALS,NOS
CUSHIONS RUSTIC WAVE RUST MULTI 18X18 IN (SH000138800),CUSHIONS RUSTIC WAVE RUST MULTI 18X18 IN (SH000138800),INDIGENOUS,PROJECT MATERIALS,NOS
CUSHIONS SOLID JUTE MINERAL -18X18 IN (SH0001334),CUSHIONS SOLID JUTE MINERAL -18X18 IN (SH0001334),INDIGENOUS,PROJECT MATERIALS,NOS
"CUSTOM KNX IP AND VOICE CONTROL INTERFACE VOICE ASSISTANT INTEGRATION - AMAZON ALEXA, GOOGLE HOME, A","CUSTOM KNX IP AND VOICE CONTROL INTERFACE VOICE ASSISTANT INTEGRATION - AMAZON ALEXA, GOOGLE HOME, A",INDIGENOUS,PROJECT MATERIALS,NOS
CUSTOM MULTI UTILITY DRIVER PACK FOR CONTROL4 C4-UTILITY,CUSTOM MULTI UTILITY DRIVER PACK FOR CONTROL4 C4-UTILITY,INDIGENOUS,PROJECT MATERIALS,NOS
CUSTOM WEATHER-BOX WEATHER PROOF BOX FOR CAMERAS,CUSTOM WEATHER-BOX WEATHER PROOF BOX FOR CAMERAS,INDIGENOUS,PROJECT MATERIALS,NOS
CUSTOMIZED COW DOOR HANDLE (PIECES) AB FINISH 8 INCH,CUSTOMIZED COW DOOR HANDLE (PIECES) AB FINISH 8 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
CUTOUTS,CUTOUTS,INDIGENOUS,PROJECT MATERIALS,NOS
CUTOUTS IN FIN,CUTOUTS IN FIN,INDIGENOUS,PROJECT MATERIALS,NOS
CVMD 027 B 1038 - DANFOSS,CVMD 027 B 1038 - DANFOSS,INDIGENOUS,PROJECT MATERIALS,NOS
CVP 027 B 1100 - DANFOSS,CVP 027 B 1100 - DANFOSS,INDIGENOUS,PROJECT MATERIALS,NOS
CW875NJ WHITE,CW875NJ WHITE,INDIGENOUS,PROJECT MATERIALS,NOS
CYCLONE 3MM CARBON STEEL X55-D1300,CYCLONE 3MM CARBON STEEL X55-D1300,IMPORTED,PROJECT MATERIALS,NOS
CYCLONE X55-1600,CYCLONE X55-1600,IMPORTED,PROJECT MATERIALS,NOS
CYLINDER 60MM,CYLINDER 60MM,INDIGENOUS,PROJECT MATERIALS,NOS
CYLINDER 70MM,CYLINDER 70MM,INDIGENOUS,PROJECT MATERIALS,NOS
CYLINDER WIH KEY AND KNOB 100MM,CYLINDER WIH KEY AND KNOB 100MM,INDIGENOUS,PROJECT MATERIALS,NOS
CYLINDER WITH COIN AND KNOB 80MM ANTIQUE FINISH,CYLINDER WITH COIN AND KNOB 80MM ANTIQUE FINISH,INDIGENOUS,PROJECT MATERIALS,NOS
CYLINDERS AND HOSES CA-D80 X 290L Y-OMC,CYLINDERS AND HOSES CA-D80 X 290L Y-OMC,IMPORTED,PROJECT MATERIALS,Set
D.B.BOX 12 MODULE 295X333X129(DOUBLE DOOR)HENSEL,D.B.BOX 12 MODULE 295X333X129(DOUBLE DOOR)HENSEL,INDIGENOUS,PROJECT MATERIALS,NOS
D.B.BOX 9 MODULE 202X238X111(DOUBLE DOOR)HENSEL,D.B.BOX 9 MODULE 202X238X111(DOUBLE DOOR)HENSEL,INDIGENOUS,PROJECT MATERIALS,NOS
D16 PLR1-000 CG,D16 PLR1-000 CG,INDIGENOUS,PROJECT MATERIALS,NOS
D16 PLR1-000 CR,D16 PLR1-000 CR,INDIGENOUS,PROJECT MATERIALS,NOS
D16 PLR1-000 CY,D16 PLR1-000 CY,INDIGENOUS,PROJECT MATERIALS,NOS
DANFOSS 24V AC COIL FOR EVRAT 20 VALVE,DANFOSS 24V AC COIL FOR EVRAT 20 VALVE,INDIGENOUS,PROJECT MATERIALS,NOS
DARK BLUE PAINT,DARK BLUE PAINT,INDIGENOUS,PROJECT MATERIALS,LTS
DATA SOCKETS,DATA SOCKETS,INDIGENOUS,PROJECT MATERIALS,NOS
DB PANEL,DB PANEL,INDIGENOUS,PROJECT MATERIALS,NOS
"DB-1 PANEL, AS PER SLD WITH RITTAL ENCLOSURE 1200X800X300MM","DB-1 PANEL, AS PER SLD WITH RITTAL ENCLOSURE 1200X800X300MM",INDIGENOUS,PROJECT MATERIALS,NOS
"DB-2 PANEL, AS PER SLD WITH RITTAL ENCLOSURE 1200X600X300MM","DB-2 PANEL, AS PER SLD WITH RITTAL ENCLOSURE 1200X600X300MM",INDIGENOUS,PROJECT MATERIALS,NOS
DC58678G 60CM COMBI STEAM OVEN TFT ( 538.60.030 ),DC58678G 60CM COMBI STEAM OVEN TFT ( 538.60.030 ),INDIGENOUS,PROJECT MATERIALS,NOS
DEAD LOCK,DEAD LOCK,INDIGENOUS,PROJECT MATERIALS,NOS
DECK WOOD ACCESSORIES â€“ CLIPS DECK,DECK WOOD ACCESSORIES â€“ CLIPS DECK,INDIGENOUS,PROJECT MATERIALS,NOS
DECO PAINT WOOD FINISH,DECO PAINT WOOD FINISH,INDIGENOUS,PROJECT MATERIALS,Rft
DENSITY SEPARATION FEEDER XFG-800,DENSITY SEPARATION FEEDER XFG-800,IMPORTED,PROJECT MATERIALS,NOS
DENSITY SEPERATION FEEDER PG-5,DENSITY SEPERATION FEEDER PG-5,IMPORTED,PROJECT MATERIALS,NOS
DESERT SAHARA 600 X 600,DESERT SAHARA 600 X 600,INDIGENOUS,PROJECT MATERIALS,Box
DESKTOP SET,DESKTOP SET,INDIGENOUS,PROJECT MATERIALS,NOS
DG NIPPLE WITH ONE END BEEDING 100 X 75 MM,DG NIPPLE WITH ONE END BEEDING 100 X 75 MM,INDIGENOUS,PROJECT MATERIALS,NOS
"DG SET 365 KVA WITH STD PANEL MODEL 3406,DITA GP-2","DG SET 365 KVA WITH STD PANEL MODEL 3406,DITA GP-2",INDIGENOUS,PROJECT MATERIALS,NOS
"DGU -24MM, 6MM KT430/440 HS + 12MM AIR GAP AND 6MM CLEAR TOUGHNED","DGU -24MM, 6MM KT430/440 HS + 12MM AIR GAP AND 6MM CLEAR TOUGHNED",INDIGENOUS,PROJECT MATERIALS,SQMTRS
Diaphragm pump (H2O),Diaphragm pump (H2O),INDIGENOUS,PROJECT MATERIALS,NOS
DIGESTIVE SYSTEM MODEL TT 625-6 PART NO.12-0083,DIGESTIVE SYSTEM MODEL TT 625-6 PART NO.12-0083,IMPORTED,PROJECT MATERIALS,NOS
Dimand White Painted Glass 6mm thick 116 3/8 X 2 3/16,Dimand White Painted Glass 6mm thick 116 3/8 X 2 3/16,INDIGENOUS,PROJECT MATERIALS,SFT
Dimand White Painted Glass 6mm thick 116 3/8 X 29,Dimand White Painted Glass 6mm thick 116 3/8 X 29,INDIGENOUS,PROJECT MATERIALS,SFT
Dimand White Painted Glass 6mm thick 116 3/8 X 8 1/4,Dimand White Painted Glass 6mm thick 116 3/8 X 8 1/4,INDIGENOUS,PROJECT MATERIALS,SFT
Dimand White Painted Glass 6mm thick 116 5/8 X 2 3/16,Dimand White Painted Glass 6mm thick 116 5/8 X 2 3/16,INDIGENOUS,PROJECT MATERIALS,SFT
Dimand White Painted Glass 6mm thick 116 5/8 X 29,Dimand White Painted Glass 6mm thick 116 5/8 X 29,INDIGENOUS,PROJECT MATERIALS,SFT
Dimand White Painted Glass 6mm thick 116 5/8 X 8 1/4,Dimand White Painted Glass 6mm thick 116 5/8 X 8 1/4,INDIGENOUS,PROJECT MATERIALS,SFT
Dimand White Painted Glass 6mm thick 120 3/4 X 44 5/8,Dimand White Painted Glass 6mm thick 120 3/4 X 44 5/8,INDIGENOUS,PROJECT MATERIALS,SFT
Dimand White Painted Glass 6mm thick 15 1/8 X 4 1/8,Dimand White Painted Glass 6mm thick 15 1/8 X 4 1/8,INDIGENOUS,PROJECT MATERIALS,SFT
Dimand White Painted Glass 6mm thick 45 1/4 X 120 1/2,Dimand White Painted Glass 6mm thick 45 1/4 X 120 1/2,INDIGENOUS,PROJECT MATERIALS,SFT
DINKAR JADHAV ACRYLIC ON CANVAS ART,DINKAR JADHAV ACRYLIC ON CANVAS ART,INDIGENOUS,PROJECT MATERIALS,NOS
DINKAR JADHAV MIXED MEDIA ART,DINKAR JADHAV MIXED MEDIA ART,INDIGENOUS,PROJECT MATERIALS,NOS
DISH ENDS 300 MM DIA X 12 MM THICKNESS,DISH ENDS 300 MM DIA X 12 MM THICKNESS,INDIGENOUS,PROJECT MATERIALS,NOS
DISTILLATION CONDENSOR DK PP - 1000059,DISTILLATION CONDENSOR DK PP - 1000059,INDIGENOUS,PROJECT MATERIALS,NOS
DISTILLATION SYSTEM MODEL VAPODEST PART NO.12-0025,DISTILLATION SYSTEM MODEL VAPODEST PART NO.12-0025,IMPORTED,PROJECT MATERIALS,NOS
DISTRIBUTION BOARD (4 POLE ISOLATER-8WAY TPN),DISTRIBUTION BOARD (4 POLE ISOLATER-8WAY TPN),INDIGENOUS,PROJECT MATERIALS,NOS
DISTRICT EIGHT SIDE TABLE EXETER AS IN PICTURE FOR A SIZE OF DIA 37 X 61 CM CONCRETE BASE WITH A FIN,DISTRICT EIGHT SIDE TABLE EXETER AS IN PICTURE FOR A SIZE OF DIA 37 X 61 CM CONCRETE BASE WITH A FIN,INDIGENOUS,PROJECT MATERIALS,NOS
DISTRICT EIGHT SIDE TABLE EXETER AS IN PICTURE FOR A SIZE OF DIA 55 X 46 CM CONCRETE BASE WITH A FIN,DISTRICT EIGHT SIDE TABLE EXETER AS IN PICTURE FOR A SIZE OF DIA 55 X 46 CM CONCRETE BASE WITH A FIN,INDIGENOUS,PROJECT MATERIALS,NOS
DO2646 / DOOR CLOSER EXT WITH PALMET ARM 80KG SS-DC-80EXTWPSS,DO2646 / DOOR CLOSER EXT WITH PALMET ARM 80KG SS-DC-80EXTWPSS,INDIGENOUS,PROJECT MATERIALS,NOS
DOL STARTER 3 HP - P,DOL STARTER 3 HP - P,INDIGENOUS,PROJECT MATERIALS,NOS
DOL STARTER 5 HP - P,DOL STARTER 5 HP - P,INDIGENOUS,PROJECT MATERIALS,NOS
DOOR VERTICLE RUBBER BEADING,DOOR VERTICLE RUBBER BEADING,INDIGENOUS,PROJECT MATERIALS,Rft
DOUBLE LEAF WOODEN DOOR FRAME WITH COMBINATION OF MOPS V401 AND V405 (SIZE 1800WX3000H),DOUBLE LEAF WOODEN DOOR FRAME WITH COMBINATION OF MOPS V401 AND V405 (SIZE 1800WX3000H),INDIGENOUS,PROJECT MATERIALS,NOS
DOUBLE LEAF WOODEN DOOR FRAME WITH COMBINATION OF MOPS V401 AND V405 (SIZE 2000WX3000H),DOUBLE LEAF WOODEN DOOR FRAME WITH COMBINATION OF MOPS V401 AND V405 (SIZE 2000WX3000H),INDIGENOUS,PROJECT MATERIALS,NOS
